Auction_key,Auction_seq,Regist_type,Regist_class,Regist_date,Creditor,Regist_price
1630,10005,집합건물등기,임의    ,20161104,한국자산관리공사,0
1630,10006,집합건물등기,저당    ,20111229,한국자산관리공사,324000000
1630,10007,집합건물등기,저당    ,20120215,남선알미늄,150000000
1631,10001,집합건물등기,소유이전,20010723,Private,0
1631,10002,집합건물등기,가압    ,20140210,에스비아이2저축은행,226732942
1631,10003,집합건물등기,임의    ,20161128,중소기업은행,0
1631,10004,집합건물등기,저당    ,20060502,중소기업은행,370000000
1631,10005,집합건물등기,저당    ,20091104,중소기업은행,120000000
1632,10001,집합건물등기,소유이전,20080930,Private,0
1632,10002,집합건물등기,가압    ,20121214,신한카드,6932016
1632,10003,집합건물등기,가압    ,20130924,케이비국민카드,5800008
1632,10004,집합건물등기,가압    ,20150310,월계주공2단지아파트입주자대표회의,3665280
1632,10005,집합건물등기,강제    ,20161130,신한카드,0
1632,10006,집합건물등기,저당    ,20101019,서광주농협,138000000
1633,10001,집합건물등기,소유이전,20160315,Private,0
1633,10002,집합건물등기,가처분  ,20160701,신용보증기금,0
1633,10003,집합건물등기,가처분  ,20161118,중소기업은행,0
1633,10004,집합건물등기,임의    ,20161129,중소기업은행,0
1633,10005,집합건물등기,저당    ,19950503,현대중공업,60000000
1633,10006,집합건물등기,저당    ,20150121,중소기업은행,180000000
1634,10001,집합건물등기,소유이전,20100902,Private,0
1634,10002,집합건물등기,가압    ,20151023,기술신용보증기금,436500000
1634,10003,집합건물등기,강제    ,20161130,기술보증기금,0
1634,10004,집합건물등기,저당    ,20100908,Private,156000000
1634,10005,집합건물등기,질권    ,20161206,JB우리캐피탈,156000000
1635,10001,집합건물등기,가등기  ,20150514,Private,0
1635,10002,집합건물등기,가처분  ,20150520,Private,0
1635,10003,집합건물등기,임의    ,20161201,Private,0
1636,10001,집합건물등기,소유이전,20131121,Private,0
1636,10002,집합건물등기,압류    ,20150806,국민건강보험공단,0
1636,10003,집합건물등기,가압    ,20160607,서울신용보증재단,10450000
1636,10004,집합건물등기,임의    ,20161202,대한저축은행,0
1636,10005,집합건물등기,저당    ,20150209,대한저축은행,410000000
1636,10006,집합건물등기,저당    ,20150409,엠에프밴대부,39000000
1636,10007,집합건물등기,저당    ,20150508,Private,26000000
1636,10008,집합건물등기,저당    ,20150901,에스티정보캐피탈대부,60000000
1637,10001,집합건물등기,소유이전,20070110,Private,0
1637,10002,집합건물등기,가압    ,20110225,한국씨티은행,33676005
1637,10003,집합건물등기,압류    ,20150507,노원세무서,0
1637,10004,집합건물등기,임의    ,20161215,(주)알루코,0
1637,10005,집합건물등기,압류    ,20161228,서울시도봉구,0
1637,10006,집합건물등기,압류    ,20170818,국민건강보험공단,0
1637,10007,집합건물등기,저당    ,20070212,동양강철,80000000
1637,10008,집합건물등기,저당    ,20090727,성남제일(새),172900000
1638,10001,집합건물등기,소유이전,20050518,Private,0
1638,10002,집합건물등기,강제    ,20161216,신용보증기금,0
1638,10003,집합건물등기,가압    ,20170207,국민은행,369773390
1638,10004,집합건물등기,가압    ,20170207,국민은행,49423921
1638,10005,집합건물등기,저당    ,20050604,한국양계축협,130000000
1638,10006,집합건물등기,저당    ,20151008,한국양계축협,81600000
1639,10001,집합건물등기,소유이전,19940624,Private,0
1639,10002,집합건물등기,가압    ,20130430,한국저축은행,100000000
1639,10003,집합건물등기,가압    ,20160511,국민은행,73601392
1639,10004,집합건물등기,가압    ,20160804,국민은행,132700018
1639,10005,집합건물등기,가압    ,20161226,중소기업은행,57000000
1639,10006,집합건물등기,임의    ,20161230,중소기업은행,0
1639,10007,집합건물등기,압류    ,20170207,동안양세무서,0
1639,10008,집합건물등기,가압    ,20170928,하나지엔씨,7455000
1639,10009,집합건물등기,저당    ,20070103,중소기업은행,180000000
1639,10010,집합건물등기,저당    ,20080820,중소기업은행,120000000
1640,10001,집합건물등기,소유이전,20080626,Private,0
1640,10002,집합건물등기,임의    ,20161227,미래크레디트대부,0
1640,10003,집합건물등기,가압    ,20170118,신한카드,5199460
1640,10004,집합건물등기,가압    ,20170120,케이비국민카드,6246412
1640,10005,집합건물등기,가압    ,20170202,하나은행,22914505
1640,10006,집합건물등기,압류    ,20170206,국민건강보험공단,0
1640,10007,집합건물등기,임의    ,20170302,오에스비저축은행,0
1640,10008,집합건물등기,가압    ,20170308,아스리트대부,7890260
1640,10009,집합건물등기,저당    ,20151015,엔피엘플러스대부,547200000
1640,10010,집합건물등기,질권    ,20170320,냉동냉장수협,547200000
1640,10011,집합건물등기,저당    ,20160819,오티오대부,26000000
1640,10012,집합건물등기,질권    ,20170314,Private,26000000
1641,10001,집합건물등기,소유이전,20161010,생보부동산신탁,0
1641,10002,집합건물등기,임의    ,20170104,오케이캐피탈대부,0
1641,10003,집합건물등기,저당    ,20161010,오케이캐피탈대부,15000000
1641,10004,집합건물등기,질권    ,20161019,효성캐피탈,15000000
1642,10001,집합건물등기,소유이전,20060315,Private,0
1642,10002,집합건물등기,가압    ,20160922,국민은행,74827437
1642,10003,집합건물등기,가압    ,20160923,중소기업진흥공단,553078271
1642,10004,집합건물등기,가압    ,20160930,농협은행,250000000
1642,10005,집합건물등기,가압    ,20161006,하나캐피탈,96799067
1642,10006,집합건물등기,가압    ,20161012,신용보증기금,1319469168
1642,10007,집합건물등기,가압    ,20161013,중소기업은행,477000000
1642,10008,집합건물등기,가압    ,20161020,우리카드,19849381
1642,10009,집합건물등기,가압    ,20161026,서울보증보험,100000000
1642,10010,집합건물등기,가압    ,20161028,하나카드,9842764
1642,10011,집합건물등기,가압    ,20161103,하나은행,200968147
1642,10012,집합건물등기,가압    ,20161125,(주)씨트리,44638591
1642,10013,집합건물등기,임의    ,20170105,농협은행,0
1642,10014,집합건물등기,저당    ,20151228,농협자산관리,336000000
1643,10001,집합건물등기,소유이전,20060224,Private,0
1643,10002,집합건물등기,가압    ,20161209,신한은행,258333323
1643,10003,집합건물등기,가압    ,20161229,중소기업은행,150473016
1643,10004,집합건물등기,가압    ,20170105,전문건설공제조합,200000000
1643,10005,집합건물등기,가압    ,20170109,서울보증보험,74800000
1643,10006,집합건물등기,임의    ,20170113,광주은행,0
1643,10007,집합건물등기,저당    ,20160204,삼성생명보험,210000000
1643,10008,집합건물등기,저당    ,20160225,전문건설공제조합,42000000
1643,10009,집합건물등기,저당    ,20160621,광주은행,100000000
1644,10001,집합건물등기,소유이전,20050926,Private,0
1644,10002,집합건물등기,압류    ,20150318,서울시동대문구,0
1644,10003,집합건물등기,가압    ,20150320,Private,55613000
1644,10004,집합건물등기,가압    ,20150324,Private,30000000
1644,10005,집합건물등기,압류    ,20150727,국민건강보험공단,0
1644,10006,집합건물등기,가압    ,20151118,신용보증기금,30600000
1644,10007,집합건물등기,가압    ,20161212,Private,7132000
1644,10008,집합건물등기,가압    ,20161214,Private,8049132
1644,10009,집합건물등기,가압    ,20170106,신한카드,8262711
1644,10010,집합건물등기,가압    ,20170117,삼성카드,6004799
1644,10011,집합건물등기,임의    ,20170119,신한은행,0
1644,10012,집합건물등기,저당    ,20050926,신한은행,192000000
1644,10013,집합건물등기,저당    ,20111124,신한은행,39000000
1645,10001,집합건물등기,소유이전,20110127,Private,0
1645,10002,집합건물등기,가압    ,20160615,융창상호저축은행,100000000
1645,10003,집합건물등기,압류    ,20160715,국민건강보험공단,0
1645,10004,집합건물등기,압류    ,20160819,서울시강북구,0
1645,10005,집합건물등기,임의    ,20170201,평택상호저축은행,0
1645,10006,집합건물등기,보전처분,20170206,서울중앙지방법원,0
1645,10007,집합건물등기,가압    ,20170522,근로복지공단,11920000
1645,10008,집합건물등기,저당    ,20151005,평택상호저축은행,273000000
1646,10001,집합건물등기,소유이전,20010523,Private,0
1646,10002,집합건물등기,가압    ,20160921,Private,42000000
1646,10003,집합건물등기,가압    ,20161005,Private,40000000
1646,10004,집합건물등기,가압    ,20161012,신용보증기금,59500000
1646,10005,집합건물등기,압류    ,20170102,노원세무서,0
1646,10006,집합건물등기,임의    ,20170124,신한은행,0
1646,10007,집합건물등기,저당    ,20010529,신한은행,120000000
1646,10008,집합건물등기,저당    ,20030422,신한은행,39000000
1646,10009,집합건물등기,저당    ,20061116,상아뉴매틱,20000000
1646,10010,집합건물등기,저당    ,20090820,신한은행,90000000
1646,10011,집합건물등기,저당    ,20091102,신한은행,144000000
1646,10012,집합건물등기,저당    ,20160829,아세아정밀,50000000
1646,10013,집합건물등기,가처분  ,20161115,신용보증기금,0
1646,10014,집합건물등기,저당    ,20160929,아세아정밀,30000000
1646,10015,집합건물등기,가처분  ,20161115,신용보증기금,0
1647,10001,집합건물등기,소유이전,20120104,Private,0
1647,10002,집합건물등기,가압    ,20160811,신한카드,3333211
1647,10003,집합건물등기,가압    ,20160901,신용보증기금,180000000
1647,10004,집합건물등기,가압    ,20160905,주식회사코엑스,25807779
1647,10005,집합건물등기,가압    ,20161010,중소기업진흥공단,50635274
1647,10006,집합건물등기,가압    ,20161011,현대캐피탈,24814076
1647,10007,집합건물등기,가압    ,20161108,케이비국민카드,31580910
1647,10008,집합건물등기,가압    ,20161125,국민은행,51259096
1647,10009,집합건물등기,임의    ,20170131,하나은행,0
1647,10010,집합건물등기,저당    ,20160415,하나은행,60000000
1648,10001,집합건물등기,소유이전,20101206,Private,0
1648,10002,집합건물등기,가압    ,20160425,인천신용보증재단,170000000
1648,10003,집합건물등기,가압    ,20160504,서울축산업협동조합,20479403
1648,10004,집합건물등기,임의    ,20170201,Private,0
1648,10005,집합건물등기,저당    ,20140923,SC은행,276000000
1648,10006,집합건물등기,저당    ,20150806,SC은행,38400000
1648,10007,집합건물등기,저당    ,20151215,Private,45000000
1649,10001,집합건물등기,소유이전,20121009,Private,0
1649,10002,집합건물등기,가압    ,20161227,중소기업은행,580000000
1649,10003,집합건물등기,임의    ,20170202,농협은행,0
1649,10004,집합건물등기,저당    ,20121009,농협자산관리,30000000
1650,10001,집합건물등기,소유이전,20160219,Private,0
1650,10002,집합건물등기,가압    ,20160304,(주)정성,1062106660
1650,10003,집합건물등기,가압    ,20160314,대한민국,836811520
1650,10004,집합건물등기,압류    ,20161122,강남세무서,0
1650,10005,집합건물등기,가압    ,20161207,삼성카드,2957076
1650,10006,집합건물등기,가압    ,20161207,신한카드,6685786
1650,10007,집합건물등기,가압    ,20161216,비엠더블유파이낸셜서비스코리아,21114342
1650,10008,집합건물등기,가압    ,20170120,우리카드,18817776
1650,10009,집합건물등기,임의    ,20170203,오에스비저축은행,0
1650,10010,집합건물등기,저당    ,20160219,오에스비저축은행,642000000
1651,10001,집합건물등기,소유이전,20170320,Private,0
1651,10002,집합건물등기,임의    ,20170406,하나은행,0
1651,10003,집합건물등기,압류    ,20171016,서울시성북구,0
1651,10004,집합건물등기,저당    ,20150709,하나은행,60000000
1652,10001,집합건물등기,소유이전,20150206,Private,0
1652,10002,집합건물등기,가압    ,20151217,원하우징,44080020
1652,10003,집합건물등기,임의    ,20170220,흥국생명보험,0
1652,10004,집합건물등기,압류    ,20170331,국민건강보험공단,0
1652,10005,집합건물등기,저당    ,20150206,흥국생명보험,228000000
1652,10006,집합건물등기,저당    ,20150331,Private,26000000
1653,10001,집합건물등기,소유이전,20080522,Private,0
1653,10002,집합건물등기,가압    ,20161201,신용보증기금,136000000
1653,10003,집합건물등기,가압    ,20161214,서울보증보험,100000000
1653,10004,집합건물등기,가압    ,20161215,삼성카드,14551944
1653,10005,집합건물등기,임의    ,20170221,신한은행,0
1653,10006,집합건물등기,저당    ,20080522,신한은행,276000000
1653,10007,집합건물등기,저당    ,20090219,서울신용보증재단,114000000
1653,10008,집합건물등기,저당    ,20151217,Private,150000000
1653,10009,집합건물등기,저당    ,20151217,국제금속,100000000
1654,10001,집합건물등기,소유이전,20070103,Private,0
1654,10002,집합건물등기,임의    ,20170224,OK저축은행,0
1654,10003,집합건물등기,저당    ,20140924,OK저축은행,213600000
1654,10004,집합건물등기,저당    ,20140924,OK저축은행,92400000
1655,10001,집합건물등기,소유이전,20020312,Private,0
1655,10002,집합건물등기,압류    ,20151223,화성세무서,0
1655,10003,집합건물등기,가압    ,20161215,서울보증보험,48681600
1655,10004,집합건물등기,가압    ,20161223,하나카드,16749242
1655,10005,집합건물등기,가압    ,20170105,신용보증기금,252000000
1655,10006,집합건물등기,임의    ,20170224,하나은행,0
1655,10007,집합건물등기,가압    ,20170421,국민은행,50000000
1655,10008,집합건물등기,저당    ,20040719,하나은행,396045000
1655,10009,집합건물등기,저당    ,20050503,하나은행,123955000
1655,10010,집합건물등기,저당    ,20060929,하나은행,130000000
1655,10011,집합건물등기,저당    ,20070124,신용보증기금,130000000
1656,10001,집합건물등기,소유이전,20030609,Private,0
1656,10002,집합건물등기,임의    ,20170227,캐쉬카우대부,0
1656,10003,집합건물등기,저당    ,20161021,캐쉬카우대부,430000000
1657,10001,집합건물등기,소유이전,20000321,Private,0
1657,10002,집합건물등기,압류    ,20121207,국민건강보험공단,0
1657,10003,집합건물등기,압류    ,20130523,파주세무서,0
1657,10004,집합건물등기,가압    ,20150716,피피케이,145687300
1657,10005,집합건물등기,압류    ,20160727,동대문세무서,0
1657,10006,집합건물등기,임의    ,20170306,NH저축은행,0
1657,10007,집합건물등기,저당    ,20090423,우리금융저축은행,266500000
1657,10008,집합건물등기,저당    ,20090909,우리금융저축은행,45500000
1658,10001,집합건물등기,소유이전,20010710,Private,0
1658,10002,집합건물등기,압류    ,20150805,서울시중랑구,0
1658,10003,집합건물등기,가압    ,20161014,한국무역보험공사,36000000
1658,10004,집합건물등기,가압    ,20161206,신용보증기금,36000000
1658,10005,집합건물등기,가압    ,20170216,하나은행,15778637
1658,10006,집합건물등기,임의    ,20170306,하나은행,0
1658,10007,집합건물등기,저당    ,20080421,하나은행,96000000
1658,10008,집합건물등기,저당    ,20080421,하나은행,234000000
1658,10009,집합건물등기,이전    ,20170222,신용보증기금,36531268
1658,10010,집합건물등기,저당    ,20131030,삼일방(주),70000000
1659,10001,집합건물등기,소유이전,20160408,Private,0
1659,10002,집합건물등기,강제    ,20170321,Private,0
1659,10003,집합건물등기,저당    ,20031122,흥국생명보험,48100000
1660,10001,집합건물등기,소유이전,20160616,Private,0
1660,10002,집합건물등기,강제    ,20170308,엠메이드대부,0
1661,10001,집합건물등기,소유이전,20140715,Private,0
1661,10002,집합건물등기,압류    ,20161004,성북세무서,0
1661,10003,집합건물등기,압류    ,20170302,서울시성북구,0
1661,10004,집합건물등기,임의    ,20170310,오케이저축은행,0
1661,10005,집합건물등기,저당    ,20160311,오케이저축은행,356400000
1661,10006,집합건물등기,저당    ,20160311,오케이저축은행,151200000
1661,10007,집합건물등기,저당    ,20160311,오케이저축은행,130000000
1662,10001,집합건물등기,소유이전,20151231,Private,0
1662,10002,집합건물등기,가압    ,20161017,케이비캐피탈,10138415
1662,10003,집합건물등기,가압    ,20161108,제이티친애저축은행,7536884
1662,10004,집합건물등기,가압    ,20161108,농협생명보험,71342716
1662,10005,집합건물등기,임의    ,20170310,세종상호저축은행,0
1662,10006,집합건물등기,가압    ,20170512,예스자산대부,4230961
1662,10007,집합건물등기,저당    ,20160608,대신엔피엘자산관리대부,278200000
1662,10008,집합건물등기,질권    ,20170331,청주저축은행,278200000
1662,10009,집합건물등기,저당    ,20160608,대신엔피엘자산관리대부,111800000
1662,10010,집합건물등기,질권    ,20170331,청주저축은행,111800000
1662,10011,집합건물등기,질권    ,20170405,Private,52000000
1662,10012,집합건물등기,저당    ,20160906,Private,30000000
1662,10013,집합건물등기,전세권  ,20160906,Private,10000000
1663,10001,집합건물등기,소유이전,20170221,Private,0
1663,10002,집합건물등기,강제    ,20170310,상록수제일차유동화전문,0
1664,10001,집합건물등기,소유이전,20030813,Private,0
1664,10002,집합건물등기,가압    ,20140716,Private,100000000
1664,10003,집합건물등기,강제    ,20170314,Private,0
1664,10004,집합건물등기,저당    ,20131014,전북은행,288000000
1665,10001,집합건물등기,소유이전,20100617,Private,0
1665,10002,집합건물등기,가압    ,20170202,신용보증기금,50000000
1665,10003,집합건물등기,가압    ,20170315,신보2015제2차유동화전문,100000000
1665,10004,집합건물등기,가압    ,20170320,산은캐피탈,118375772
1665,10005,집합건물등기,임의    ,20170321,하나은행,0
1665,10006,집합건물등기,저당    ,20160602,하나은행,360000000
1665,10007,집합건물등기,저당    ,20160607,하나은행,240000000
1666,10001,집합건물등기,소유이전,20090402,Private,0
1666,10002,집합건물등기,가압    ,20140602,중소기업진흥공단,100794972
1666,10003,집합건물등기,압류    ,20150428,국민건강보험공단,0
1666,10004,집합건물등기,강제    ,20170321,Private,0
1666,10005,집합건물등기,저당    ,20131128,OSB저축은행,24000000
1666,10006,집합건물등기,임차권  ,20161108,Private,140000000
1667,10001,집합건물등기,소유이전,20161111,Private,0
1667,10002,집합건물등기,임의    ,20170321,Private,0
1667,10003,집합건물등기,가처분  ,20170426,Private,0
1667,10004,집합건물등기,저당    ,20161118,Private,255000000
1668,10001,집합건물등기,소유이전,19961106,Private,0
1668,10002,집합건물등기,임의    ,20170322,신한은행,0
1668,10003,집합건물등기,가압    ,20170608,기술보증기금,185155543
1668,10004,집합건물등기,압류    ,20170728,서울시도봉구,0
1668,10005,집합건물등기,압류    ,20170809,도봉세무서,0
1668,10006,집합건물등기,저당    ,20090303,농협중앙,216000000
1668,10007,집합건물등기,저당    ,20090930,하나캐피탈,39000000
1668,10008,집합건물등기,저당    ,20150703,신한은행,96000000
1669,10001,집합건물등기,가압    ,20150821,Private,100000000
1669,10002,집합건물등기,가압    ,20160323,서울신용보증재단,14938323
1669,10003,집합건물등기,압류    ,20170207,국민건강보험공단,0
1669,10004,집합건물등기,강제    ,20170322,우리카드,0
1670,10001,집합건물등기,소유이전,20141117,Private,0
1670,10002,집합건물등기,가압    ,20160908,Private,1000000000
1670,10003,집합건물등기,가압    ,20161025,우리은행,11224595
1670,10004,집합건물등기,압류    ,20170116,서울동대문구,0
1670,10005,집합건물등기,임의    ,20170327,영등포농협,0
1670,10006,집합건물등기,저당    ,20151120,영등포농협,460800000
1671,10001,집합건물등기,소유이전,19930701,Private,0
1671,10002,집합건물등기,가압    ,20161130,농업협동조합중앙회,389610080
1671,10003,집합건물등기,임의    ,20170331,Private,0
1671,10004,집합건물등기,저당    ,20140508,Private,276000000
1671,10005,집합건물등기,질권    ,20170316,제이비우리캐피탈,276000000
1671,10006,집합건물등기,질권    ,20170417,Private,60000000
1671,10007,집합건물등기,저당    ,20170515,Private,300000000
1672,10001,집합건물등기,임의    ,20170405,Private,0
1672,10002,집합건물등기,저당    ,20111216,Private,450000000
1673,10001,집합건물등기,소유이전,20140828,Private,0
1673,10002,집합건물등기,가압    ,20170317,중소기업은행,10905660
1673,10003,집합건물등기,임의    ,20170406,오케이저축은행,0
1673,10004,집합건물등기,압류    ,20170414,국민건강보험공단,0
1673,10005,집합건물등기,가압    ,20170417,하나캐피탈,7400656
1673,10006,집합건물등기,압류    ,20170608,서울시성북구,0
1673,10007,집합건물등기,압류    ,20170628,성북세무서,0
1673,10008,집합건물등기,저당    ,20160421,오케이저축은행,316800000
1673,10009,집합건물등기,저당    ,20160708,인크로스(주),70000000
1674,10001,집합건물등기,소유이전,20070820,Private,0
1674,10002,집합건물등기,가압    ,20170109,신한카드,20522459
1674,10003,집합건물등기,가압    ,20170126,서울신용보증재단,24348945
1674,10004,집합건물등기,가압    ,20170217,현대캐피탈,6301519
1674,10005,집합건물등기,압류    ,20170302,노원세무서,0
1674,10006,집합건물등기,임의    ,20170419,신라외식개발,0
1674,10007,집합건물등기,압류    ,20170421,중랑세무서,0
1674,10008,집합건물등기,압류    ,20170927,서울시노원구,0
1674,10009,집합건물등기,저당    ,20141224,삼성생명보험,168000000
1674,10010,집합건물등기,저당    ,20160617,(주)티랜드,100000000
1674,10011,집합건물등기,저당    ,20160617,신라외식개발,20000000
1675,10001,집합건물등기,소유이전,20080626,Private,0
1675,10002,집합건물등기,가압    ,20170118,삼성카드,7378325
1675,10003,집합건물등기,가압    ,20170203,하나카드,9736074
1675,10004,집합건물등기,가압    ,20170216,롯데카드,4807537
1675,10005,집합건물등기,가압    ,20170309,한국스탠다드차타드은행,14778300
1675,10006,집합건물등기,가압    ,20170323,케이비국민카드,5984917
1675,10007,집합건물등기,임의    ,20170406,SC은행,0
1675,10008,집합건물등기,저당    ,20150925,SC은행,115440000
1676,10001,집합건물등기,소유이전,20110504,Private,0
1676,10002,집합건물등기,가압    ,20170201,우리은행,40290048
1676,10003,집합건물등기,가압    ,20170320,산와대부,4092734
1676,10004,집합건물등기,임의    ,20170407,우리은행,0
1676,10005,집합건물등기,압류    ,20170712,서울시노원구,0
1676,10006,집합건물등기,저당    ,20110504,미래에이엠씨대부,240000000
1676,10007,집합건물등기,질권    ,20170417,참저축은행,240000000
1676,10008,집합건물등기,저당    ,20160512,미래에이엠씨대부,75000000
1676,10009,집합건물등기,질권    ,20170417,참저축은행,75000000
1676,10010,집합건물등기,저당    ,20160921,미래에이엠씨대부,15000000
1676,10011,집합건물등기,질권    ,20170417,참저축은행,15000000
1677,10001,집합건물등기,소유이전,19880822,Private,0
1677,10002,집합건물등기,압류    ,20150603,동대문세무서,0
1677,10003,집합건물등기,압류    ,20160920,국민건강보험공단,0
1677,10004,집합건물등기,임의    ,20170407,우리은행,0
1677,10005,집합건물등기,저당    ,20010119,한빛은행,104000000
1677,10006,집합건물등기,저당    ,20040826,우리은행,16000000
1677,10007,집합건물등기,저당    ,20081126,우리은행,78000000
1677,10008,집합건물등기,저당    ,20120523,HK저축은행,58500000
1678,10001,집합건물등기,소유이전,20000209,Private,0
1678,10002,집합건물등기,가압    ,20131203,서울보증보험,520000000
1678,10003,집합건물등기,가압    ,20160629,신용보증기금,280000000
1678,10004,집합건물등기,가압    ,20160804,하나은행,100462458
1678,10005,집합건물등기,임의    ,20170410,한국주택금융공사,0
1678,10006,집합건물등기,저당    ,20120726,하나은행,264000000
1678,10007,집합건물등기,저당    ,20131024,Private,300000000
1678,10008,집합건물등기,저당    ,20131119,농협은행,168000000
1679,10001,집합건물등기,소유이전,20160219,Private,0
1679,10002,집합건물등기,가압    ,20160624,서울보증보험,267330000
1679,10003,집합건물등기,가압    ,20170406,Private,101682190
1679,10004,집합건물등기,강제    ,20170421,서울보증보험,0
1679,10005,집합건물등기,저당    ,20160520,교보생명보험,529200000
1680,10001,집합건물등기,소유이전,20080411,Private,0
1680,10002,집합건물등기,압류    ,20140108,노원세무서,0
1680,10003,집합건물등기,압류    ,20140219,서울시노원구,0
1680,10004,집합건물등기,가압    ,20150213,삼성카드,6855277
1680,10005,집합건물등기,가압    ,20150521,케이비국민카드,18226350
1680,10006,집합건물등기,가압    ,20151110,하나카드,9250510
1680,10007,집합건물등기,가압    ,20160414,케이비국민카드,7548724
1680,10008,집합건물등기,임의    ,20170417,Private,0
1680,10009,집합건물등기,저당    ,20080411,하나은행,156000000
1680,10010,집합건물등기,저당    ,20120628,Private,170000000
1681,10001,집합건물등기,소유이전,20111221,Private,0
1681,10002,집합건물등기,가압    ,20160720,신한카드,3311047
1681,10003,집합건물등기,압류    ,20160830,국민건강보험공단,0
1681,10004,집합건물등기,강제    ,20170418,삼성카드,0
1681,10005,집합건물등기,저당    ,20070228,대한생명보험,61100000
1681,10006,집합건물등기,저당    ,20080304,대한생명보험,26000000
1681,10007,집합건물등기,저당    ,20080826,대한생명보험,36400000
1682,10001,집합건물등기,소유이전,20130329,Private,0
1682,10002,집합건물등기,압류    ,20150728,부산시북구,0
1682,10003,집합건물등기,압류    ,20160722,김해세무서,0
1682,10004,집합건물등기,압류    ,20160921,Private,0
1682,10005,집합건물등기,가압    ,20161216,교보생명보험,7541765
1682,10006,집합건물등기,압류    ,20170227,Private,0
1682,10007,집합건물등기,가압    ,20170228,현대캐피탈,5721088
1682,10008,집합건물등기,임의    ,20170420,오에스비저축은행,0
1682,10009,집합건물등기,저당    ,20130912,오릭스저축은행,141600000
1682,10010,집합건물등기,이전    ,20170428,제이에스대부자산관리,0
1682,10011,집합건물등기,질권    ,20170428,JB우리캐피탈,141600000
1682,10012,집합건물등기,질권    ,20170428,바른자산관리대부,13300000
1682,10013,집합건물등기,질권    ,20170511,퍼스트와이제이대부,13000000
1682,10014,집합건물등기,저당    ,20131218,우리은행,120000000
1683,10001,집합건물등기,소유이전,20010202,Private,0
1683,10002,집합건물등기,가압    ,20170313,Private,15806774
1683,10003,집합건물등기,강제    ,20170421,Private,0
1683,10004,집합건물등기,저당    ,20150331,중소기업은행,120000000
1683,10005,집합건물등기,저당    ,20160428,중소기업은행,84000000
1684,10001,집합건물등기,가압    ,20151109,기술신용보증기금,43039920
1684,10002,집합건물등기,가압    ,20160719,Private,20000000
1684,10003,집합건물등기,압류    ,20170206,도봉세무서,0
1684,10004,집합건물등기,강제    ,20170427,Private,0
1684,10005,집합건물등기,저당    ,20150518,현대캐피탈,171600000
1685,10001,집합건물등기,소유이전,20020813,Private,0
1685,10002,집합건물등기,가압    ,20140613,Private,104800000
1685,10003,집합건물등기,가압    ,20150202,Private,140700000
1685,10004,집합건물등기,가압    ,20160225,Private,94226849
1685,10005,집합건물등기,가압    ,20161107,국민은행,43635901
1685,10006,집합건물등기,가압    ,20161125,삼성카드,8764298
1685,10007,집합건물등기,가압    ,20170111,한국씨티은행,35337958
1685,10008,집합건물등기,가압    ,20170206,서울신용보증재단,13526455
1685,10009,집합건물등기,가압    ,20170208,케이비국민카드,3134560
1685,10010,집합건물등기,임의    ,20170427,국민은행,0
1685,10011,집합건물등기,저당    ,20100823,국민은행,168000000
1686,10001,집합건물등기,소유이전,20120216,Private,0
1686,10002,집합건물등기,임의    ,20170501,Private,0
1686,10003,집합건물등기,저당    ,20120229,Private,130000000
1687,10001,집합건물등기,가압    ,20090902,Private,400000000
1687,10002,집합건물등기,강제    ,20170523,Private,0
1688,10001,집합건물등기,소유이전,20061024,Private,0
1688,10002,집합건물등기,강제    ,20170523,Private,0
1688,10003,집합건물등기,압류    ,20170830,서울시노원구,0
1688,10004,집합건물등기,저당    ,20161223,우리은행,185900000
1688,19991,기타등기,        ,99999999,Private,0
1688,19992,토지별도등기,        ,99999999,Private,0
1689,10001,집합건물등기,소유이전,20040716,Private,0
1689,10002,집합건물등기,가압    ,20170403,신용보증기금,163515000
1689,10003,집합건물등기,가압    ,20170406,중소기업은행,101464453
1689,10004,집합건물등기,임의    ,20170516,에스비아이저축은행,0
1689,10005,집합건물등기,저당    ,20170223,에스비아이저축은행,304200000
1689,10006,집합건물등기,저당    ,20170223,에스비아이저축은행,87100000
1690,10001,집합건물등기,소유이전,20130311,Private,0
1690,10002,집합건물등기,가압    ,20160930,Private,52958904
1690,10003,집합건물등기,가압    ,20161004,케이엔씨,267397259
1690,10004,집합건물등기,가압    ,20170104,삼성카드,5140442
1690,10005,집합건물등기,가압    ,20170202,케이비캐피탈,49819711
1690,10006,집합건물등기,임의    ,20170522,Private,0
1690,10007,집합건물등기,저당    ,20130418,국민은행,348000000
1690,10008,집합건물등기,저당    ,20130419,Private,120000000
1691,10001,집합건물등기,소유이전,20160219,Private,0
1691,10002,집합건물등기,가압    ,20170124,서울신용보증재단,18591508
1691,10003,집합건물등기,가압    ,20170201,중소기업은행,27600000
1691,10004,집합건물등기,가압    ,20170223,신용보증기금,80000000
1691,10005,집합건물등기,가압    ,20170313,하나캐피탈,15080290
1691,10006,집합건물등기,임의    ,20170519,신한은행,0
1691,10007,집합건물등기,저당    ,20150625,신한은행,120000000
1691,10008,집합건물등기,저당    ,20150817,신한은행,194400000
1691,10009,집합건물등기,저당    ,20160518,하나은행,60000000
1691,10010,집합건물등기,저당    ,20170320,이케이월드,25000000
1692,10001,집합건물등기,소유이전,20060428,Private,0
1692,10002,집합건물등기,임의    ,20170524,국민은행,0
