Auction_key,Auction_seq,Auction_date,Appraisal_price,Minimum_sales_price,Auction_results
1210,2,2018-03-28 00:00:00,315000000,315000000,배당
1211,1,2017-06-14 00:00:00,127000000,127000000,낙찰
1211,2,2017-09-12 00:00:00,127000000,127000000,유찰
1211,3,2017-10-24 00:00:00,127000000,101600000,낙찰
1211,4,2017-12-28 00:00:00,127000000,101600000,배당
1212,1,2017-11-08 00:00:00,293000000,293000000,유찰
1212,2,2017-12-13 00:00:00,293000000,234400000,낙찰
1212,3,2018-02-28 00:00:00,293000000,234400000,배당
1213,1,2017-07-19 00:00:00,820000000,820000000,낙찰
1213,2,2017-09-28 00:00:00,820000000,820000000,배당
1214,1,2017-08-22 00:00:00,473000000,473000000,유찰
1214,2,2017-09-26 00:00:00,473000000,378400000,낙찰
1214,3,2017-12-26 00:00:00,473000000,378400000,배당
1215,1,2017-12-26 00:00:00,286000000,286000000,유찰
1215,2,2018-02-06 00:00:00,286000000,228800000,낙찰
1216,1,2017-09-12 00:00:00,475000000,475000000,낙찰
1216,2,2017-11-30 00:00:00,475000000,475000000,배당
1217,1,2017-11-07 00:00:00,429000000,429000000,유찰
1217,2,2017-12-12 00:00:00,429000000,343200000,낙찰
1217,3,2018-02-27 00:00:00,429000000,343200000,배당
1218,1,2017-08-23 00:00:00,363000000,363000000,변경
1218,2,2017-12-13 00:00:00,363000000,363000000,유찰
1218,3,2018-01-30 00:00:00,363000000,290400000,낙찰
1218,4,2018-05-01 00:00:00,363000000,290400000,배당
1219,1,2017-10-31 00:00:00,258000000,258000000,유찰
1219,2,2017-12-05 00:00:00,258000000,206400000,낙찰
1219,3,2018-02-07 00:00:00,258000000,206400000,배당
1220,1,2017-10-10 00:00:00,307000000,307000000,유찰
1220,2,2017-11-14 00:00:00,307000000,245600000,낙찰
1220,3,2018-01-25 00:00:00,307000000,245600000,배당
1221,1,2017-09-27 00:00:00,341000000,341000000,낙찰
1221,2,2017-11-30 00:00:00,341000000,341000000,배당
1222,1,2017-11-14 00:00:00,300000000,300000000,유찰
1222,2,2017-12-19 00:00:00,300000000,240000000,변경
1222,3,2018-01-31 00:00:00,300000000,240000000,낙찰
1222,4,2018-04-11 00:00:00,300000000,240000000,배당
1223,1,2017-08-16 00:00:00,840000000,840000000,낙찰
1223,2,2017-10-25 00:00:00,840000000,840000000,배당
1224,1,2017-11-21 00:00:00,590000000,590000000,유찰
1224,2,2017-12-27 00:00:00,590000000,472000000,낙찰
1224,3,2018-02-27 00:00:00,590000000,472000000,배당
1225,1,2017-11-21 00:00:00,568000000,568000000,유찰
1225,2,2017-12-27 00:00:00,568000000,454400000,낙찰
1225,3,2018-03-13 00:00:00,568000000,454400000,배당
1226,1,2017-10-25 00:00:00,381000000,381000000,유찰
1226,2,2017-11-29 00:00:00,381000000,304800000,변경
1226,3,2018-01-16 00:00:00,381000000,304800000,낙찰
1226,4,2018-04-18 00:00:00,381000000,304800000,배당
1227,1,2017-09-26 00:00:00,310000000,310000000,낙찰
1227,2,2017-12-14 00:00:00,310000000,310000000,배당
1228,1,2017-11-01 00:00:00,344000000,344000000,낙찰
1228,2,2017-12-21 00:00:00,344000000,344000000,배당
1229,1,2017-10-24 00:00:00,600000000,600000000,낙찰
1229,2,2018-01-18 00:00:00,600000000,600000000,배당
1230,1,2017-11-14 00:00:00,135000000,135000000,유찰
1230,2,2017-12-19 00:00:00,135000000,108000000,변경
1230,3,2018-01-31 00:00:00,135000000,108000000,낙찰
1230,4,2018-04-11 00:00:00,135000000,108000000,배당
1231,1,2018-03-13 00:00:00,600000000,600000000,낙찰
1231,2,2018-05-16 00:00:00,600000000,600000000,배당
1232,1,2017-10-24 00:00:00,135000000,135000000,유찰
1232,2,2017-11-28 00:00:00,135000000,108000000,낙찰
1232,3,2018-02-28 00:00:00,135000000,108000000,배당
1233,1,2017-11-07 00:00:00,310000000,310000000,유찰
1233,2,2017-12-12 00:00:00,310000000,248000000,낙찰
1233,3,2018-02-27 00:00:00,310000000,248000000,배당
1234,1,2017-11-29 00:00:00,523000000,523000000,유찰
1234,2,2018-01-16 00:00:00,523000000,418400000,낙찰
1234,3,2018-04-05 00:00:00,523000000,418400000,배당
1235,1,2017-12-19 00:00:00,746000000,746000000,유찰
1235,2,2018-01-31 00:00:00,746000000,596800000,낙찰
1235,3,2018-04-11 00:00:00,746000000,596800000,배당
1236,1,2018-01-17 00:00:00,763000000,763000000,유찰
1236,2,2018-02-21 00:00:00,763000000,610400000,낙찰
1236,3,2018-03-30 00:00:00,763000000,610400000,배당
1237,1,2017-11-29 00:00:00,470000000,470000000,변경
1237,2,2018-01-16 00:00:00,470000000,470000000,변경
1237,3,2018-03-27 00:00:00,470000000,470000000,낙찰
1237,4,2018-06-07 00:00:00,470000000,470000000,배당
1238,1,2017-12-12 00:00:00,130000000,130000000,유찰
1238,2,2018-01-24 00:00:00,130000000,104000000,유찰
1238,3,2018-02-28 00:00:00,130000000,83200000,낙찰
1238,4,2018-05-16 00:00:00,130000000,83200000,배당
1239,1,2018-01-17 00:00:00,180000000,180000000,유찰
1239,2,2018-02-21 00:00:00,180000000,144000000,유찰
1239,3,2018-03-28 00:00:00,180000000,115200000,낙찰
1239,4,2018-06-15 00:00:00,180000000,115200000,배당
1240,1,2017-10-24 00:00:00,420000000,420000000,낙찰
1240,2,2017-12-28 00:00:00,420000000,420000000,배당
1241,1,2017-11-15 00:00:00,471000000,471000000,낙찰
1241,2,2018-01-31 00:00:00,471000000,471000000,배당
1242,1,2017-11-28 00:00:00,146000000,146000000,유찰
1242,2,2018-01-10 00:00:00,146000000,116800000,낙찰
1242,3,2018-03-22 00:00:00,146000000,116800000,배당
1243,1,2018-01-24 00:00:00,936000000,936000000,유찰
1243,2,2018-02-28 00:00:00,936000000,748800000,낙찰
1243,3,2018-05-16 00:00:00,936000000,748800000,배당
1244,1,2018-02-21 00:00:00,269000000,269000000,낙찰
1244,2,2018-04-25 00:00:00,269000000,269000000,배당
1245,1,2018-02-20 00:00:00,173000000,173000000,유찰
1245,2,2018-03-27 00:00:00,173000000,138400000,낙찰
1245,3,2018-06-07 00:00:00,173000000,138400000,배당
1246,1,2017-12-12 00:00:00,780000000,780000000,유찰
1246,2,2018-01-24 00:00:00,780000000,624000000,낙찰
1246,3,2018-04-10 00:00:00,780000000,624000000,배당
1247,1,2018-03-13 00:00:00,762000000,762000000,낙찰
1247,2,2018-05-30 00:00:00,762000000,762000000,배당
1248,1,2018-02-07 00:00:00,1550000000,1550000000,낙찰
1249,1,2018-01-24 00:00:00,400000000,400000000,유찰
1249,2,2018-02-28 00:00:00,400000000,320000000,낙찰
1249,3,2018-05-16 00:00:00,400000000,320000000,배당
1250,1,2018-03-28 00:00:00,640000000,640000000,낙찰
1250,2,2018-06-15 00:00:00,640000000,640000000,배당
1251,1,2018-01-30 00:00:00,630000000,630000000,낙찰
1251,2,2018-04-11 00:00:00,630000000,630000000,배당
1252,1,2018-01-30 00:00:00,418000000,418000000,유찰
1252,2,2018-03-06 00:00:00,418000000,334400000,낙찰
1252,3,2018-05-01 00:00:00,418000000,334400000,배당
1253,1,2018-03-28 00:00:00,950000000,950000000,낙찰
1253,2,2018-05-24 00:00:00,950000000,950000000,배당
1254,1,2018-03-27 00:00:00,330000000,330000000,낙찰
1254,2,2018-06-12 00:00:00,330000000,330000000,대납
1254,3,2018-06-28 00:00:00,330000000,330000000,배당
1255,1,2017-06-14 00:00:00,800000000,800000000,유찰
1255,2,2017-07-19 00:00:00,800000000,640000000,낙찰
1255,3,2017-09-28 00:00:00,800000000,640000000,배당
1256,1,2017-08-30 00:00:00,781000000,781000000,유찰
1256,2,2017-10-11 00:00:00,781000000,624800000,낙찰
1256,3,2017-12-19 00:00:00,781000000,624800000,배당
1257,1,2017-08-16 00:00:00,955000000,955000000,유찰
1257,2,2017-09-20 00:00:00,955000000,764000000,낙찰
1257,3,2017-11-22 00:00:00,955000000,764000000,배당
1258,1,2017-07-04 00:00:00,290000000,290000000,유찰
1258,2,2017-08-23 00:00:00,290000000,232000000,낙찰
1258,3,2017-10-27 00:00:00,290000000,232000000,배당
1259,1,2017-11-14 00:00:00,590000000,590000000,낙찰
1259,2,2018-01-25 00:00:00,590000000,590000000,배당
1260,1,2017-09-27 00:00:00,150000000,150000000,유찰
1260,2,2017-11-08 00:00:00,150000000,120000000,유찰
1260,3,2017-12-13 00:00:00,150000000,96000000,낙찰
1260,4,2018-02-28 00:00:00,150000000,96000000,배당
1261,1,2017-09-27 00:00:00,160000000,160000000,유찰
1261,2,2017-11-08 00:00:00,160000000,128000000,유찰
1261,3,2017-12-13 00:00:00,160000000,102400000,낙찰
1261,4,2018-02-28 00:00:00,160000000,102400000,배당
1262,1,2017-09-12 00:00:00,270000000,270000000,변경
1262,2,2017-11-28 00:00:00,270000000,270000000,유찰
1262,3,2018-01-10 00:00:00,270000000,216000000,변경
1262,4,2018-03-21 00:00:00,270000000,216000000,낙찰
1262,5,2018-05-03 00:00:00,270000000,216000000,배당
1263,1,2017-08-30 00:00:00,490000000,490000000,유찰
1263,2,2017-10-11 00:00:00,490000000,392000000,낙찰
1263,3,2017-12-19 00:00:00,490000000,392000000,배당
1264,1,2017-12-19 00:00:00,654000000,654000000,유찰
1264,2,2018-01-31 00:00:00,654000000,523200000,낙찰
1264,3,2018-03-21 00:00:00,654000000,523200000,배당
1265,1,2017-10-25 00:00:00,1240000000,1240000000,유찰
1265,2,2017-11-29 00:00:00,1240000000,992000000,유찰
1265,3,2018-01-16 00:00:00,1240000000,793600000,낙찰
1265,4,2018-03-15 00:00:00,1240000000,793600000,배당
1266,1,2017-11-28 00:00:00,524000000,524000000,낙찰
1266,2,2018-02-08 00:00:00,524000000,524000000,배당
1267,1,2018-02-07 00:00:00,936000000,936000000,낙찰
1267,2,2018-04-17 00:00:00,936000000,936000000,배당
1268,1,2017-10-24 00:00:00,417000000,417000000,낙찰
1268,2,2018-01-18 00:00:00,417000000,417000000,배당
1269,1,2017-09-26 00:00:00,305000000,305000000,유찰
1269,2,2017-11-07 00:00:00,305000000,244000000,낙찰
1269,3,2017-12-26 00:00:00,305000000,244000000,배당
1270,1,2017-12-19 00:00:00,155000000,155000000,유찰
1270,2,2018-01-31 00:00:00,155000000,124000000,낙찰
1270,3,2018-04-11 00:00:00,155000000,124000000,배당
1271,1,2018-01-17 00:00:00,284000000,284000000,낙찰
1271,2,2018-03-30 00:00:00,284000000,284000000,배당
1272,1,2018-01-30 00:00:00,413000000,413000000,유찰
1272,2,2018-03-06 00:00:00,413000000,330400000,낙찰
1272,3,2018-05-01 00:00:00,413000000,330400000,배당
1273,1,2018-01-30 00:00:00,150000000,150000000,유찰
1273,2,2018-03-06 00:00:00,150000000,120000000,낙찰
1273,3,2018-05-17 00:00:00,150000000,120000000,배당
1274,1,2017-11-07 00:00:00,600000000,600000000,낙찰
1274,2,2017-12-26 00:00:00,600000000,600000000,배당
1275,1,2018-03-13 00:00:00,423000000,423000000,낙찰
1275,2,2018-05-02 00:00:00,423000000,423000000,배당
1276,1,2018-01-24 00:00:00,370000000,370000000,낙찰
1276,2,2018-03-14 00:00:00,370000000,370000000,배당
1277,1,2018-03-13 00:00:00,329000000,329000000,낙찰
1277,2,2018-05-02 00:00:00,329000000,329000000,배당
1278,1,2013-02-25 00:00:00,420000000,420000000,유찰
1278,2,2013-03-25 00:00:00,420000000,336000000,유찰
1278,3,2013-04-29 00:00:00,420000000,268800000,변경
1278,4,2017-02-13 00:00:00,422000000,422000000,유찰
1278,5,2017-03-13 00:00:00,422000000,337600000,낙찰
1278,6,2017-04-27 00:00:00,422000000,337600000,배당
1279,1,2016-06-13 00:00:00,364000000,364000000,유찰
1279,2,2016-07-25 00:00:00,364000000,291200000,낙찰
1279,3,2016-09-08 00:00:00,364000000,291200000,배당
1280,1,2014-06-30 00:00:00,370000000,370000000,유찰
1280,2,2014-08-11 00:00:00,370000000,296000000,변경
1280,3,2017-04-03 00:00:00,370000000,296000000,낙찰
1280,4,2017-06-20 00:00:00,370000000,296000000,배당
1281,1,2016-03-28 00:00:00,580000000,580000000,유찰
1281,2,2016-04-25 00:00:00,580000000,464000000,낙찰
1281,3,2016-06-22 00:00:00,580000000,464000000,배당
1282,1,2016-07-04 00:00:00,280000000,280000000,낙찰
1282,2,2016-09-07 00:00:00,280000000,280000000,배당
1283,1,2017-02-27 00:00:00,232000000,232000000,낙찰
1283,2,2017-05-11 00:00:00,232000000,232000000,배당
1284,1,2017-08-21 00:00:00,300000000,300000000,낙찰
1284,2,2017-10-27 00:00:00,300000000,300000000,배당
1285,1,2015-10-12 00:00:00,420000000,420000000,유찰
1285,2,2015-11-09 00:00:00,420000000,336000000,낙찰
1285,3,2017-08-21 00:00:00,420000000,336000000,낙찰
1285,4,2017-10-27 00:00:00,420000000,336000000,배당
1286,1,2015-02-03 00:00:00,407000000,407000000,유찰
1286,2,2015-03-31 00:00:00,407000000,325600000,변경
1286,3,2016-08-08 00:00:00,407000000,325600000,유찰
1286,4,2016-09-19 00:00:00,407000000,260480000,낙찰
1286,5,2016-11-25 00:00:00,407000000,260480000,배당
1287,1,2015-03-16 00:00:00,205000000,205000000,변경
1287,2,2016-04-11 00:00:00,205000000,205000000,낙찰
1287,3,2016-05-19 00:00:00,205000000,205000000,배당
1288,1,2015-03-30 00:00:00,265000000,265000000,변경
1288,2,2016-10-31 00:00:00,265000000,265000000,낙찰
1288,3,2017-01-18 00:00:00,265000000,265000000,배당
1289,1,2015-05-18 00:00:00,324000000,324000000,유찰
1289,2,2016-05-16 00:00:00,324000000,259200000,낙찰
1289,3,2016-08-09 00:00:00,324000000,259200000,배당
1290,1,2016-04-18 00:00:00,232000000,232000000,낙찰
1290,2,2016-06-28 00:00:00,232000000,232000000,배당
1291,1,2015-07-06 00:00:00,350000000,350000000,유찰
1291,2,2015-08-24 00:00:00,350000000,280000000,유찰
1291,3,2015-10-05 00:00:00,350000000,224000000,낙찰
1291,4,2016-01-18 00:00:00,350000000,224000000,유찰
1291,5,2016-03-07 00:00:00,350000000,179200000,유찰
1291,6,2016-04-04 00:00:00,350000000,143360000,유찰
1291,7,2016-05-02 00:00:00,350000000,114688000,낙찰
1291,8,2016-07-29 00:00:00,350000000,114688000,배당
1292,1,2015-10-26 00:00:00,364000000,364000000,변경
1292,2,2016-02-22 00:00:00,364000000,364000000,변경
1292,3,2016-04-25 00:00:00,364000000,364000000,낙찰
1292,4,2016-06-22 00:00:00,364000000,364000000,배당
1293,2,2016-09-26 00:00:00,249000000,249000000,낙찰
1293,3,2016-11-07 00:00:00,249000000,249000000,낙찰
1293,4,2017-01-20 00:00:00,249000000,249000000,배당
1294,1,2015-06-08 00:00:00,241000000,241000000,유찰
1294,2,2015-07-06 00:00:00,241000000,192800000,변경
1294,3,2016-05-02 00:00:00,241000000,192800000,낙찰
1294,4,2016-10-26 00:00:00,241000000,192800000,배당
1295,1,2017-02-13 00:00:00,454000000,454000000,유찰
1295,2,2017-03-13 00:00:00,454000000,363200000,낙찰
1295,3,2017-05-24 00:00:00,454000000,363200000,배당
1296,1,2015-09-07 00:00:00,400000000,400000000,유찰
1296,2,2015-10-19 00:00:00,400000000,320000000,변경
1296,3,2016-11-21 00:00:00,400000000,320000000,낙찰
1296,4,2017-01-23 00:00:00,400000000,320000000,배당
1297,1,2016-07-25 00:00:00,316000000,316000000,낙찰
1297,2,2016-09-08 00:00:00,316000000,316000000,배당
1298,1,2016-03-14 00:00:00,240000000,240000000,유찰
1298,2,2016-04-11 00:00:00,240000000,192000000,낙찰
1298,3,2016-06-02 00:00:00,240000000,192000000,배당
1299,1,2016-09-19 00:00:00,270000000,270000000,유찰
1299,2,2016-10-31 00:00:00,270000000,216000000,낙찰
1299,3,2016-12-21 00:00:00,270000000,216000000,배당
1300,1,2016-06-13 00:00:00,260000000,260000000,낙찰
1300,2,2016-08-23 00:00:00,260000000,260000000,배당
1301,1,2015-10-12 00:00:00,397000000,397000000,변경
1301,2,2015-12-14 00:00:00,397000000,397000000,변경
1301,3,2016-03-14 00:00:00,397000000,397000000,변경
1301,4,2016-05-09 00:00:00,397000000,397000000,낙찰
1301,5,2016-06-21 00:00:00,397000000,397000000,배당
1302,1,2016-04-04 00:00:00,151000000,151000000,유찰
1302,2,2016-05-02 00:00:00,151000000,120800000,낙찰
1302,3,2016-07-29 00:00:00,151000000,120800000,배당
1303,1,2016-03-21 00:00:00,255000000,255000000,변경
1303,2,2016-05-16 00:00:00,255000000,255000000,낙찰
1303,3,2016-08-09 00:00:00,255000000,255000000,배당
1304,1,2016-06-13 00:00:00,227000000,227000000,낙찰
1304,2,2016-09-08 00:00:00,227000000,227000000,배당
1305,1,2016-04-11 00:00:00,140000000,140000000,낙찰
1305,2,2016-06-21 00:00:00,140000000,140000000,배당
1306,1,2015-11-09 00:00:00,560000000,560000000,유찰
1306,2,2015-12-14 00:00:00,560000000,448000000,변경
1306,3,2016-03-14 00:00:00,560000000,448000000,변경
1306,4,2016-05-09 00:00:00,560000000,448000000,변경
1306,5,2016-07-25 00:00:00,560000000,448000000,변경
1306,6,2016-10-10 00:00:00,560000000,448000000,낙찰
1306,7,2016-12-12 00:00:00,560000000,448000000,대납
1306,8,2016-12-20 00:00:00,560000000,448000000,배당
1307,1,2015-12-21 00:00:00,355000000,284000000,변경
1307,2,2016-02-15 00:00:00,355000000,284000000,변경
1307,3,2016-04-18 00:00:00,355000000,284000000,낙찰
1307,4,2015-09-07 00:00:00,355000000,355000000,변경
1307,5,2015-10-19 00:00:00,355000000,355000000,유찰
1307,6,2015-11-16 00:00:00,355000000,284000000,변경
1307,7,2016-06-14 00:00:00,355000000,284000000,배당
1308,1,2015-08-31 00:00:00,460000000,460000000,유찰
1308,2,2015-10-12 00:00:00,460000000,368000000,낙찰
1308,3,2016-11-14 00:00:00,460000000,368000000,낙찰
1308,4,2017-01-24 00:00:00,460000000,368000000,배당
1309,1,2016-04-11 00:00:00,603000000,603000000,유찰
1309,2,2016-05-09 00:00:00,603000000,482400000,낙찰
1309,3,2016-07-19 00:00:00,603000000,482400000,배당
1310,1,2016-05-23 00:00:00,319000000,319000000,낙찰
1310,2,2016-07-20 00:00:00,319000000,319000000,배당
1311,1,2016-06-20 00:00:00,299000000,299000000,유찰
1311,2,2016-08-01 00:00:00,299000000,239200000,낙찰
1311,3,2016-10-11 00:00:00,299000000,239200000,배당
1312,1,2016-03-21 00:00:00,350000000,350000000,유찰
1312,2,2016-04-18 00:00:00,350000000,280000000,낙찰
1312,3,2016-06-28 00:00:00,350000000,280000000,배당
1313,1,2016-10-10 00:00:00,310000000,310000000,낙찰
1313,2,2016-11-30 00:00:00,310000000,310000000,배당
1314,1,2016-09-19 00:00:00,130000000,130000000,낙찰
1314,2,2016-11-23 00:00:00,130000000,130000000,배당
1315,1,2015-10-26 00:00:00,294000000,294000000,변경
1315,2,2016-10-31 00:00:00,294000000,294000000,낙찰
1315,3,2016-12-23 00:00:00,294000000,294000000,배당
1316,1,2015-12-28 00:00:00,187000000,187000000,변경
1316,2,2016-10-31 00:00:00,187000000,187000000,낙찰
1316,3,2016-12-21 00:00:00,187000000,187000000,배당
1317,1,2016-09-19 00:00:00,609000000,609000000,유찰
1317,2,2016-10-31 00:00:00,609000000,487200000,낙찰
1317,3,2017-01-18 00:00:00,609000000,487200000,배당
1318,1,2016-01-18 00:00:00,337000000,337000000,유찰
1318,2,2016-03-07 00:00:00,337000000,269600000,변경
1318,3,2016-05-02 00:00:00,337000000,269600000,낙찰
1318,4,2016-07-01 00:00:00,337000000,269600000,배당
1319,1,2016-04-18 00:00:00,330000000,330000000,유찰
1319,2,2016-05-16 00:00:00,330000000,264000000,낙찰
1319,3,2016-08-09 00:00:00,330000000,264000000,배당
1320,1,2016-04-25 00:00:00,200000000,200000000,유찰
1320,2,2016-05-23 00:00:00,200000000,160000000,낙찰
1320,3,2016-08-08 00:00:00,200000000,160000000,낙찰
1320,4,2016-10-28 00:00:00,200000000,160000000,배당
1321,1,2016-08-22 00:00:00,295000000,295000000,낙찰
1321,2,2016-11-25 00:00:00,295000000,295000000,배당
1322,1,2016-05-23 00:00:00,226000000,226000000,낙찰
1322,2,2016-07-07 00:00:00,226000000,226000000,배당
1323,1,2016-03-07 00:00:00,540000000,540000000,유찰
1323,2,2016-04-04 00:00:00,540000000,432000000,낙찰
1323,3,2016-06-03 00:00:00,540000000,432000000,배당
1324,1,2016-03-28 00:00:00,460000000,460000000,유찰
1324,2,2016-04-25 00:00:00,460000000,368000000,낙찰
1324,3,2016-07-20 00:00:00,460000000,368000000,배당
1325,1,2016-01-25 00:00:00,310000000,310000000,변경
1325,2,2016-03-14 00:00:00,310000000,310000000,유찰
1325,3,2016-04-11 00:00:00,310000000,248000000,낙찰
1325,4,2016-06-21 00:00:00,310000000,248000000,배당
1326,1,2016-03-28 00:00:00,497000000,497000000,유찰
1326,2,2016-04-25 00:00:00,497000000,397600000,낙찰
1326,3,2016-06-24 00:00:00,497000000,397600000,배당
1327,1,2016-04-25 00:00:00,420000000,420000000,유찰
1327,2,2016-05-23 00:00:00,420000000,336000000,낙찰
1327,3,2016-08-31 00:00:00,420000000,336000000,배당
1328,1,2016-04-25 00:00:00,172000000,172000000,유찰
1328,2,2016-05-23 00:00:00,172000000,137600000,낙찰
1328,3,2016-07-28 00:00:00,172000000,137600000,배당
1329,1,2016-05-09 00:00:00,323000000,323000000,유찰
1329,2,2016-06-13 00:00:00,323000000,258400000,낙찰
1329,3,2016-08-23 00:00:00,323000000,258400000,배당
1330,1,2016-06-20 00:00:00,359000000,359000000,유찰
1330,2,2016-08-01 00:00:00,359000000,287200000,낙찰
1330,3,2016-10-11 00:00:00,359000000,287200000,배당
1331,1,2016-04-11 00:00:00,374000000,374000000,유찰
1331,2,2016-05-09 00:00:00,374000000,299200000,낙찰
1331,3,2016-08-23 00:00:00,374000000,299200000,배당
1332,1,2016-03-21 00:00:00,400000000,400000000,유찰
1332,2,2016-04-18 00:00:00,400000000,320000000,변경
1332,3,2016-06-20 00:00:00,400000000,320000000,낙찰
1332,4,2016-08-09 00:00:00,400000000,320000000,배당
1333,1,2016-04-04 00:00:00,270000000,270000000,낙찰
1333,2,2016-07-01 00:00:00,270000000,270000000,배당
1334,1,2015-12-28 00:00:00,410000000,410000000,유찰
1334,2,2016-02-22 00:00:00,410000000,328000000,변경
1334,3,2016-04-25 00:00:00,410000000,328000000,낙찰
1334,4,2016-06-22 00:00:00,410000000,328000000,배당
1335,1,2016-04-04 00:00:00,366000000,366000000,낙찰
1335,2,2016-06-03 00:00:00,366000000,366000000,배당
1336,1,2016-05-30 00:00:00,388000000,388000000,낙찰
1336,2,2016-07-29 00:00:00,388000000,388000000,배당
1337,1,2016-04-18 00:00:00,320000000,320000000,유찰
1337,2,2016-05-16 00:00:00,320000000,256000000,낙찰
1337,3,2016-08-09 00:00:00,320000000,256000000,배당
1338,1,2016-08-01 00:00:00,300000000,300000000,낙찰
1338,2,2016-09-06 00:00:00,300000000,300000000,배당
1339,1,2017-06-12 00:00:00,504000000,504000000,유찰
1339,2,2017-07-17 00:00:00,504000000,403200000,유찰
1339,3,2017-08-28 00:00:00,504000000,322560000,낙찰
1339,4,2017-10-31 00:00:00,504000000,322560000,배당
1340,1,2016-03-28 00:00:00,400000000,400000000,유찰
1340,2,2016-04-25 00:00:00,400000000,320000000,낙찰
1340,3,2016-07-20 00:00:00,400000000,320000000,배당
1341,1,2016-04-18 00:00:00,346000000,346000000,유찰
1341,2,2016-05-16 00:00:00,346000000,276800000,유찰
1341,3,2016-06-20 00:00:00,346000000,221440000,낙찰
1341,4,2016-09-06 00:00:00,346000000,221440000,배당
1342,1,2016-04-18 00:00:00,322500000,322500000,유찰
1342,2,2016-05-16 00:00:00,322500000,258000000,유찰
1342,3,2016-06-20 00:00:00,322500000,206400000,낙찰
1342,4,2016-08-09 00:00:00,322500000,206400000,배당
1343,1,2016-03-28 00:00:00,268000000,268000000,유찰
1343,2,2016-04-25 00:00:00,268000000,214400000,낙찰
1343,3,2016-07-20 00:00:00,268000000,214400000,배당
1344,1,2016-04-25 00:00:00,190000000,190000000,유찰
1344,2,2016-05-23 00:00:00,190000000,152000000,낙찰
1344,3,2017-07-21 00:00:00,190000000,152000000,배당
1345,1,2016-08-01 00:00:00,292000000,292000000,낙찰
1345,2,2016-10-11 00:00:00,292000000,292000000,배당
1346,1,2016-04-04 00:00:00,387000000,387000000,유찰
1346,2,2016-05-02 00:00:00,387000000,309600000,낙찰
1346,3,2016-07-08 00:00:00,387000000,309600000,배당
1347,1,2016-03-21 00:00:00,525000000,525000000,유찰
1347,2,2016-04-18 00:00:00,525000000,420000000,낙찰
1347,3,2016-06-28 00:00:00,525000000,420000000,배당
1348,1,2016-04-25 00:00:00,180000000,180000000,낙찰
1348,2,2016-07-07 00:00:00,180000000,180000000,배당
1349,1,2016-05-09 00:00:00,362000000,362000000,유찰
1349,2,2016-06-13 00:00:00,362000000,289600000,낙찰
1349,3,2016-08-04 00:00:00,362000000,289600000,배당
1350,1,2016-07-25 00:00:00,659000000,659000000,낙찰
1350,2,2016-10-06 00:00:00,659000000,659000000,배당
1351,1,2016-04-25 00:00:00,440000000,440000000,유찰
1351,2,2016-05-23 00:00:00,440000000,352000000,낙찰
1351,3,2016-08-31 00:00:00,440000000,352000000,배당
1352,1,2016-03-07 00:00:00,440000000,440000000,유찰
1352,2,2016-04-04 00:00:00,440000000,352000000,낙찰
1352,3,2016-07-01 00:00:00,440000000,352000000,배당
1353,1,2016-05-23 00:00:00,280000000,280000000,유찰
1353,2,2016-06-27 00:00:00,280000000,224000000,낙찰
1353,3,2016-08-30 00:00:00,280000000,224000000,배당
1354,1,2016-03-21 00:00:00,373000000,373000000,유찰
1354,2,2016-04-18 00:00:00,373000000,298400000,낙찰
1354,3,2016-06-28 00:00:00,373000000,298400000,배당
1355,1,2017-02-13 00:00:00,572000000,572000000,유찰
1355,2,2017-03-13 00:00:00,572000000,457600000,낙찰
1355,3,2017-05-24 00:00:00,572000000,457600000,배당
1356,1,2016-03-07 00:00:00,524000000,524000000,유찰
1356,2,2016-04-04 00:00:00,524000000,419200000,변경
1356,3,2016-05-02 00:00:00,524000000,419200000,변경
1356,4,2016-07-04 00:00:00,524000000,419200000,낙찰
1356,5,2016-08-29 00:00:00,524000000,419200000,배당
1357,1,2016-03-07 00:00:00,331000000,331000000,유찰
1357,2,2016-04-04 00:00:00,331000000,264800000,낙찰
1357,3,2016-07-01 00:00:00,331000000,264800000,배당
1358,1,2016-06-27 00:00:00,220000000,220000000,낙찰
1358,2,2016-08-30 00:00:00,220000000,220000000,배당
1359,1,2016-04-18 00:00:00,280000000,280000000,유찰
1359,2,2016-05-16 00:00:00,280000000,224000000,낙찰
1359,3,2016-08-09 00:00:00,280000000,224000000,배당
1360,1,2016-06-27 00:00:00,244000000,244000000,낙찰
1360,2,2016-09-30 00:00:00,244000000,244000000,배당
1361,1,2017-11-06 00:00:00,16600000,16600000,유찰
1361,2,2017-12-04 00:00:00,16600000,13280000,낙찰
1361,3,2018-02-07 00:00:00,16600000,13280000,배당
1362,1,2016-08-01 00:00:00,260000000,260000000,유찰
1362,2,2016-09-05 00:00:00,260000000,208000000,낙찰
1362,3,2016-11-15 00:00:00,260000000,208000000,배당
1363,1,2016-05-02 00:00:00,308000000,308000000,변경
1363,2,2016-07-04 00:00:00,308000000,308000000,변경
1363,3,2016-09-26 00:00:00,308000000,308000000,낙찰
1363,4,2016-11-07 00:00:00,308000000,308000000,낙찰
1363,5,2017-01-20 00:00:00,308000000,308000000,배당
1364,1,2016-05-16 00:00:00,230000000,230000000,유찰
1364,2,2016-06-20 00:00:00,230000000,184000000,낙찰
1364,3,2016-08-09 00:00:00,230000000,184000000,배당
